code_id, code_header_id, code_name, code_description, code_sort_order, valid_from, valid_to, created_at,updated_at, created_by_user_id, updated_by_user_id
4604,278,NA,Not Applicable,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4605,278,V2,2 Wheel Drive,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4606,278,V4,4 Wheel Drive,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4607,279,D,Dominant,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4608,279,N,None,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4609,279,NS,Not Specified,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4610,279,S,Sub-Dominant,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4611,279,T,Trace,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4612,280,B,Boulders,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4613,280,C,Undercut Banks,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4614,280,DP,Deep Pools,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4615,280,IV,Instream Vegetation,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4616,280,LWD,Large Woody Debris,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4617,280,OV,Overhang Vegetation within 1m of the water surface,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4618,280,SWD,Small Woody Debris,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4619,280,TOTL,Total Cover Percentage,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4620,281,CHNL_WDTH,Channel Width,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4621,281,WETD_WDTH,Wetted Width,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4622,281,POOL_DPTH,Pool Depth,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4623,281,GRADIENT,Gradient,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4624,281,DEPTH,Depth,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4625,282,IN,Inside BC,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4626,282,OUT,Outside BC,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4627,282,UNMAP,Not on map,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4628,282,FCM,Forest Cover Map,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4629,282,BORDER,Re-enters BC,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4630,283,B,Biased,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4631,283,N,Not Sampled,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4632,283,R,Random,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4633,283,X,Previously Sampled,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4634,283,U,Unsampled,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4635,284,HV,Hanging Valley,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4636,284,MP,Mountain Plateau,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4637,284,NS,Not Specified,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4638,284,PD,Piedmont,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4639,284,PN,Plain/Large Plateau,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4640,284,VF,Valley Floor,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4641,284,VW,Valley Wall,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4642,285,AE,Aerial Estimate,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4643,285,BT,Bathymetric,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4644,285,GE,Ground Estimate,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4645,285,GIS,GIS,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4646,285,H,History,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4647,285,NS,Not specified,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4648,285,O,Other,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4649,285,PL,Planimeter,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4650,286,AP,Air Photo,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4651,286,BT,Bathymetric Maps,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4652,286,NTS,NTS Mapsheet,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4653,286,O,Other,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4654,286,R,Lake Reports,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4655,286,TRIM,Trim Mapsheet,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4656,286,WSA,Watershed Atlas,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4657,287,R,Red,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4658,287,Y,Yellow,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4659,287,B,Blue,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4660,287,GR,Green,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4661,287,O,Orange,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4662,287,W,White,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4663,287,P,Purple,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4664,287,GY,Gray,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4665,287,C,Clear,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4666,288,P,Pit,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4667,288,FF,Floy Fingerling,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4668,288,PD,Petersen Disc,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4669,288,FD,Fluorescent Dye,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4670,288,CW,Coded Wire,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4671,288,R,Radio,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4672,288,DT,Disk Tag,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4673,288,ST,Spaghetti Tag,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4674,289,NS,Not Specified,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4675,289,O,Other,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4676,289,T1,Hydrolab,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4677,289,T2,YSI,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4678,289,T3,"Thermometer, alcohol",,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4679,289,T4,"Thermometer, mercury",,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4680,289,T5,Recording meter,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4681,289,T6,Thermister,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4682,290,E,East,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4683,290,N,North,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4684,290,NE,North-East,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4685,290,NW,North-West,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4686,290,S,South,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4687,290,SE,South-East,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4688,290,SW,South-West,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4689,290,W,West,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4690,291,HV,Hanging Valley,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4691,291,MP,Mountain Plateau,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4692,291,NS,Not Specified,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4693,291,PD,Piedmont,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4694,291,PN,Plain/Large Plateau,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4695,291,VF,Valley Floor,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4696,291,VW,Valley Wall,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4697,292,C,Clear,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4698,292,L,Lightly Turbid,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4699,292,M,Moderately Turbid,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4700,292,NS,Not Specified,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4701,292,T,Turbid,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4702,293,AE,Aerial Estimate,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4703,293,GE,Ground Estimate,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4704,293,NS,Not Specified,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4705,293,O,Other,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4706,294,AP,Aerial Photo,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4707,294,GIS,Geographic Information System,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4708,294,GP1,Geodetic Survey Grade (with diff. correction),,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4709,294,GP2,Survey Grade GPS (with diff. correction),,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4710,294,GP3,Recreational Grade GPS (with diff. correction),,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4711,294,GPU,Uncorrected GPS,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4712,294,MAP,Map Interpretation,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4713,294,NS,Not Specified,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4714,294,O,Other,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4715,294,GPS,GPS (General),,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4716,295,B,Valley flat on both; also if valley flat present,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4717,295,L,Valley flat on left bank,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4718,295,N,No valley flat on either bank,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4719,295,NS,Not Specified,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4720,295,R,Valley flat on right bank,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4721,296,C,Continuous valley flat (along entire reach),,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4722,296,D,Discontinous (only in sections),,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4723,296,NS,Not Specified,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4724,297,INIT,Non-vegetated or initial stage following disturbance,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4725,297,MF,Mature forest,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4726,297,NA,Not Applicable,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4727,297,NS,Not Specified,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4728,297,PS,Pole-sapling stage,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4729,297,SHR,Shrub/herb stage,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4730,297,YF,Young forest,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4731,298,1,Shallow open water,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4732,298,2,Marsh,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4733,298,3,Swamp,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4734,298,4,Fen,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4735,298,5,Bog,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4736,299,AMPHIBIANS,"",,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4737,299,BIRDS,"",,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4738,299,INVERTEBRATES,"",,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4739,299,MAMMALS,"",,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4740,299,REPTILES,"",,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4741,300,AG,Angling,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4742,300,AR,Angler Report,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4743,300,BL,Blasting,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4744,300,CR,Creel Census,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4745,300,DC,Dead Capture,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4746,300,DN,Dip Netting,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4747,300,EL,Electro-shocking,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4748,300,FT,Fish Traps,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4749,300,GN,Gill Netting,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4750,300,MT,Minnow Trapping,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4751,300,PO,Poison,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4752,300,SN,Seining,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4753,300,SA,Stomach Analysis,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4754,300,SW,Swimming,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4755,300,UN,Unknown,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4756,300,VO,Visual Observation above water,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4757,300,SL,Set Line,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4758,300,FG,Floating Gill Net,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4759,300,SG,Sinking Gill Net,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4760,300,TN,Trap Netting,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4761,300,HS,Hydraulic Sampling,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4762,300,DR,Drift Net,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4763,300,SR,Spear,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4764,300,RS,Rotary Screw Trap,,2020-11-05 16:43:28.496652,,2020-11-05 16:43:28.496652,2020-11-05 16:43:28.496652,1,1
4765,302,GIS,Geographic Information System,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4766,302,GPU,GPS uncorrected,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4767,302,H,Historic,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4768,302,NS,Not specified,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4769,302,O,Other,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4770,302,PL,Planimeter,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4771,303,D,Diagonal,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4772,303,L,Longitudinal,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4773,303,M,Mid-channel,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4774,303,N,None,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4775,303,NV,Not Visible,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4776,303,P,Point,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4777,303,T,Transverse,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4778,304,AE,Aerial Estimate,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4779,304,BT,Bathymetry,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4780,304,NS,Not Specified,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4781,304,O,Other,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4782,305,C,Connected,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4783,305,PC,Partially Connected,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4784,305,UN,Unconnected,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4785,306,0,0,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4786,306,1,1-20%,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4787,306,2,21-40%,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4788,306,3,41-70%,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4789,306,4,71-90%,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4790,306,5,>90%,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4791,307,CO,Connected,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4792,307,NS,Not Specified,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4793,307,PC,Partially Connected,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4794,307,UN,Unconnected,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4795,308,FISH,Fish Collection Forms,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4796,308,LAKE,Lake Surveys,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4797,308,REACH,Reach Cards,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4798,308,SITE,Site Cards,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4799,309,AL,Altimeter,,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4800,309,GP1,Geodetic survey grade (differential correction applied),,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
4801,309,GP2,Survey grade GPS (differential correction applied),,2020-11-05 17:19:01.476655,,2020-11-05 17:19:01.476655,2020-11-05 17:19:01.476655,1,1
